eval_date,option_id,model,price,option_value_eur,delta,gamma,vega,theta,spot,strike,T
2024-11-30,OPT-2024-001,merton_jump,0.2168000000000001,64129.80969862043,1.0,0.0,0.0,0.0,3.3249,3.1081,0.0
2024-11-30,OPT-2024-001,sabr,0.2168000000000001,64129.80969862043,1.0,,,,3.3249,3.1081,0.0
2024-11-30,OPT-2024-002,black_scholes,0.005599999999999827,710.6395673619558,1.0,0.0,0.0,0.0,3.3249,3.3193,0.0
2024-11-30,OPT-2024-002,merton_jump,0.005599999999999827,710.6395673619558,1.0,0.0,0.0,0.0,3.3249,3.3193,0.0
2024-11-30,OPT-2024-002,sabr,0.005599999999999827,710.6395673619558,1.0,,,,3.3249,3.3193,0.0
2024-11-30,OPT-2024-003,black_scholes,0.07419999999999982,13764.273415774182,1.0,0.0,0.0,0.0,3.3249,3.2507,0.0
2024-11-30,OPT-2024-003,merton_jump,0.07419999999999982,13764.273415774182,1.0,0.0,0.0,0.0,3.3249,3.2507,0.0
2024-11-30,OPT-2024-003,sabr,0.07419999999999982,13764.273415774182,1.0,,,,3.3249,3.2507,0.0
2024-11-30,OPT-2024-004,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3249,3.3562,0.0
2024-11-30,OPT-2024-004,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3249,3.3562,0.0
2024-11-30,OPT-2024-004,sabr,0.0,0.0,0.0,,,,3.3249,3.3562,0.0
2024-11-30,OPT-2024-005,black_scholes,0.2237,22519.12007232201,1.0,0.0,0.0,0.0,3.3249,3.1012,0.0
2024-11-30,OPT-2024-005,merton_jump,0.2237,22519.12007232201,1.0,0.0,0.0,0.0,3.3249,3.1012,0.0
2024-11-30,OPT-2024-005,sabr,0.2237,22519.12007232201,1.0,,,,3.3249,3.1012,0.0
2024-11-30,OPT-2024-006,black_scholes,2.755994277359848e-173,2.894402898229555e-168,1.5142481743248105e-170,8.304622700952148e-168,3.739013456364672e-169,1.527960956333376e-169,3.3249,3.311,0.07123287671232877
2024-11-30,OPT-2024-006,merton_jump,3.1584073347211233e-17,3.3170255172531614e-12,3.518287843921871e-16,3.802198037614008e-15,1.882650590658677e-15,8.051487793230319e-15,3.3249,3.311,0.07123287671232877
2024-11-30,OPT-2024-006,sabr,3.877227450470611e-132,4.071945454287329e-127,1.6116364812087166e-129,6.682851785965886e-127,3.460859487930406e-128,1.626005290089424e-128,3.3249,3.311,0.07123287671232877
2024-11-30,OPT-2024-007,black_scholes,0.13390000000000013,12158.280921382086,1.0,0.0,0.0,0.0,3.3249,3.191,0.0
2024-11-30,OPT-2024-007,merton_jump,0.13390000000000013,12158.280921382086,1.0,0.0,0.0,0.0,3.3249,3.191,0.0
2024-11-30,OPT-2024-007,sabr,0.13390000000000013,12158.280921382086,1.0,,,,3.3249,3.191,0.0
2024-11-30,OPT-2024-008,black_scholes,0.1623000000000001,31845.247700706128,1.0,0.0,0.0,0.0,3.3249,3.1626,0.0
2024-11-30,OPT-2024-008,merton_jump,0.1623000000000001,31845.247700706128,1.0,0.0,0.0,0.0,3.3249,3.1626,0.0
2024-11-30,OPT-2024-008,sabr,0.1623000000000001,31845.247700706128,1.0,,,,3.3249,3.1626,0.0
2024-11-30,OPT-2024-009,black_scholes,0.2166999999999999,43496.037818847406,1.0,0.0,0.0,0.0,3.3249,3.1082,0.0
2024-11-30,OPT-2024-009,merton_jump,0.2166999999999999,43496.037818847406,1.0,0.0,0.0,0.0,3.3249,3.1082,0.0
2024-11-30,OPT-2024-009,sabr,0.2166999999999999,43496.037818847406,1.0,,,,3.3249,3.1082,0.0
2024-11-30,OPT-2024-010,black_scholes,1.789468001963627e-108,3.539983634528757e-103,9.033129576730147e-106,4.547680581116599e-103,1.4962609033297387e-104,9.849657986298999e-105,3.3249,3.2308,0.052054794520547946
2024-11-30,OPT-2024-010,merton_jump,4.731055465777822e-13,9.359127352108827e-08,5.266515254738476e-12,5.6688541908618894e-11,2.0283190531498453e-11,1.2355129142656865e-10,3.3249,3.2308,0.052054794520547946
2024-11-30,OPT-2024-010,sabr,1.1436251703565809e-129,2.2623564001452014e-124,6.947020627983804e-127,4.21062431358717e-124,1.2624085178886482e-125,7.576166910253623e-126,3.3249,3.2308,0.052054794520547946
2024-11-30,OPT-2024-011,black_scholes,0.18500000000000005,21926.605288007562,1.0,0.0,0.0,0.0,3.3249,3.1399,0.0
2024-11-30,OPT-2024-011,merton_jump,0.18500000000000005,21926.605288007562,1.0,0.0,0.0,0.0,3.3249,3.1399,0.0
2024-11-30,OPT-2024-011,sabr,0.18500000000000005,21926.605288007562,1.0,,,,3.3249,3.1399,0.0
2024-11-30,OPT-2024-012,black_scholes,7.123143732802676e-120,1.7022427084457763e-114,3.519371083745355e-117,1.734518586372197e-114,6.607929680694006e-116,3.904921614532654e-116,3.3249,3.1942,0.06027397260273973
2024-11-30,OPT-2024-012,merton_jump,1.6781319362196382e-14,4.010290904400882e-09,1.8738952667396413e-13,2.031444231298198e-12,8.332108750304813e-13,4.4536511888342524e-12,3.3249,3.1942,0.06027397260273973
2024-11-30,OPT-2024-012,sabr,2.232229160372962e-124,5.334436527409286e-119,1.1458499006790133e-121,5.867829951563939e-119,2.192972340451558e-120,1.2714120983499058e-120,3.3249,3.1942,0.06027397260273973
2024-11-30,OPT-2024-013,black_scholes,0.17899999999999983,39544.84685589387,1.0,0.0,0.0,0.0,3.3249,3.1459,0.0
2024-11-30,OPT-2024-013,merton_jump,0.17899999999999983,39544.84685589387,1.0,0.0,0.0,0.0,3.3249,3.1459,0.0
2024-11-30,OPT-2024-013,sabr,0.17899999999999983,39544.84685589387,1.0,,,,3.3249,3.1459,0.0
2024-11-30,OPT-2024-014,black_scholes,0.03819999999999979,6467.10479626231,1.0,0.0,0.0,0.0,3.3249,3.2867,0.0
2024-11-30,OPT-2024-014,merton_jump,0.03819999999999979,6467.10479626231,1.0,0.0,0.0,0.0,3.3249,3.2867,0.0
2024-11-30,OPT-2024-014,sabr,0.03819999999999979,6467.10479626231,1.0,,,,3.3249,3.2867,0.0
2024-11-30,OPT-2024-015,black_scholes,0.22120000000000006,20857.6297350169,1.0,0.0,0.0,0.0,3.3249,3.1037,0.0
2024-11-30,OPT-2024-015,merton_jump,0.22120000000000006,20857.6297350169,1.0,0.0,0.0,0.0,3.3249,3.1037,0.0
2024-11-30,OPT-2024-015,sabr,0.22120000000000006,20857.6297350169,1.0,,,,3.3249,3.1037,0.0
2024-11-30,OPT-2024-016,black_scholes,0.22460000000000013,19009.6888440661,1.0,0.0,0.0,0.0,3.3249,3.1003,0.0
2024-11-30,OPT-2024-016,merton_jump,0.22460000000000013,19009.6888440661,1.0,0.0,0.0,0.0,3.3249,3.1003,0.0
2024-11-30,OPT-2024-016,sabr,0.22460000000000013,19009.6888440661,1.0,,,,3.3249,3.1003,0.0
2024-11-30,OPT-2024-017,black_scholes,0.15010000000000012,11780.788687742595,1.0,0.0,0.0,0.0,3.3249,3.1748,0.0
2024-11-30,OPT-2024-017,merton_jump,0.15010000000000012,11780.788687742595,1.0,0.0,0.0,0.0,3.3249,3.1748,0.0
2024-11-30,OPT-2024-017,sabr,0.15010000000000012,11780.788687742595,1.0,,,,3.3249,3.1748,0.0
2024-11-30,OPT-2024-018,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3249,3.3288,0.0
2024-11-30,OPT-2024-018,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3249,3.3288,0.0
2024-11-30,OPT-2024-018,sabr,0.0,0.0,0.0,,,,3.3249,3.3288,0.0
2024-11-30,OPT-2024-019,black_scholes,0.1802999999999999,18281.875577264644,1.0,0.0,0.0,0.0,3.3249,3.1446,0.0
2024-11-30,OPT-2024-019,merton_jump,0.1802999999999999,18281.875577264644,1.0,0.0,0.0,0.0,3.3249,3.1446,0.0
2024-11-30,OPT-2024-019,sabr,0.1802999999999999,18281.875577264644,1.0,,,,3.3249,3.1446,0.0
2024-12-31,OPT-2024-001,black_scholes,0.19350000000000023,57237.629966250286,1.0,0.0,0.0,0.0,3.3016,3.1081,0.0
2024-12-31,OPT-2024-001,merton_jump,0.19350000000000023,57237.629966250286,1.0,0.0,0.0,0.0,3.3016,3.1081,0.0
2024-12-31,OPT-2024-001,sabr,0.19350000000000023,57237.629966250286,1.0,,,,3.3016,3.1081,0.0
2024-12-31,OPT-2024-002,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3193,0.0
2024-12-31,OPT-2024-002,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3193,0.0
2024-12-31,OPT-2024-002,sabr,0.0,0.0,0.0,,,,3.3016,3.3193,0.0
2024-12-31,OPT-2024-003,black_scholes,0.050899999999999945,9442.068960416533,1.0,0.0,0.0,0.0,3.3016,3.2507,0.0
2024-12-31,OPT-2024-003,merton_jump,0.050899999999999945,9442.068960416533,1.0,0.0,0.0,0.0,3.3016,3.2507,0.0
2024-12-31,OPT-2024-003,sabr,0.050899999999999945,9442.068960416533,1.0,,,,3.3016,3.2507,0.0
2024-12-31,OPT-2024-004,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3562,0.0
2024-12-31,OPT-2024-004,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3562,0.0
2024-12-31,OPT-2024-004,sabr,0.0,0.0,0.0,,,,3.3016,3.3562,0.0
2024-12-31,OPT-2024-005,black_scholes,0.20040000000000013,20173.588120220535,1.0,0.0,0.0,0.0,3.3016,3.1012,0.0
2024-12-31,OPT-2024-005,merton_jump,0.20040000000000013,20173.588120220535,1.0,0.0,0.0,0.0,3.3016,3.1012,0.0
2024-12-31,OPT-2024-005,sabr,0.20040000000000013,20173.588120220535,1.0,,,,3.3016,3.1012,0.0
2024-12-31,OPT-2024-006,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.311,0.0
2024-12-31,OPT-2024-006,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.311,0.0
2024-12-31,OPT-2024-006,sabr,0.0,0.0,0.0,,,,3.3016,3.311,0.0
2024-12-31,OPT-2024-007,black_scholes,0.11060000000000025,10042.612919379093,1.0,0.0,0.0,0.0,3.3016,3.191,0.0
2024-12-31,OPT-2024-007,merton_jump,0.11060000000000025,10042.612919379093,1.0,0.0,0.0,0.0,3.3016,3.191,0.0
2024-12-31,OPT-2024-007,sabr,0.11060000000000025,10042.612919379093,1.0,,,,3.3016,3.191,0.0
2024-12-31,OPT-2024-008,black_scholes,0.13900000000000023,27273.502343796405,1.0,0.0,0.0,0.0,3.3016,3.1626,0.0
2024-12-31,OPT-2024-008,merton_jump,0.13900000000000023,27273.502343796405,1.0,0.0,0.0,0.0,3.3016,3.1626,0.0
2024-12-31,OPT-2024-008,sabr,0.13900000000000023,27273.502343796405,1.0,,,,3.3016,3.1626,0.0
2024-12-31,OPT-2024-009,black_scholes,0.19340000000000002,38819.26033301843,1.0,0.0,0.0,0.0,3.3016,3.1082,0.0
2024-12-31,OPT-2024-009,merton_jump,0.19340000000000002,38819.26033301843,1.0,0.0,0.0,0.0,3.3016,3.1082,0.0
2024-12-31,OPT-2024-009,sabr,0.19340000000000002,38819.26033301843,1.0,,,,3.3016,3.1082,0.0
2024-12-31,OPT-2024-010,black_scholes,0.0708000000000002,14005.885606762084,1.0,0.0,0.0,0.0,3.3016,3.2308,0.0
2024-12-31,OPT-2024-010,merton_jump,0.0708000000000002,14005.885606762084,1.0,0.0,0.0,0.0,3.3016,3.2308,0.0
2024-12-31,OPT-2024-010,sabr,0.0708000000000002,14005.885606762084,1.0,,,,3.3016,3.2308,0.0
2024-12-31,OPT-2024-011,black_scholes,0.16170000000000018,19165.038243626084,1.0,0.0,0.0,0.0,3.3016,3.1399,0.0
2024-12-31,OPT-2024-011,merton_jump,0.16170000000000018,19165.038243626084,1.0,0.0,0.0,0.0,3.3016,3.1399,0.0
2024-12-31,OPT-2024-011,sabr,0.16170000000000018,19165.038243626084,1.0,,,,3.3016,3.1399,0.0
2024-12-31,OPT-2024-012,black_scholes,0.10740000000000016,25665.75570350647,1.0,0.0,0.0,0.0,3.3016,3.1942,0.0
2024-12-31,OPT-2024-012,merton_jump,0.10740000000000016,25665.75570350647,1.0,0.0,0.0,0.0,3.3016,3.1942,0.0
2024-12-31,OPT-2024-012,sabr,0.10740000000000016,25665.75570350647,1.0,,,,3.3016,3.1942,0.0
2024-12-31,OPT-2024-013,black_scholes,0.15569999999999995,34397.38913666301,1.0,0.0,0.0,0.0,3.3016,3.1459,0.0
2024-12-31,OPT-2024-013,merton_jump,0.15569999999999995,34397.38913666301,1.0,0.0,0.0,0.0,3.3016,3.1459,0.0
2024-12-31,OPT-2024-013,sabr,0.15569999999999995,34397.38913666301,1.0,,,,3.3016,3.1459,0.0
2024-12-31,OPT-2024-014,black_scholes,0.014899999999999913,2522.50946241645,1.0,0.0,0.0,0.0,3.3016,3.2867,0.0
2024-12-31,OPT-2024-014,merton_jump,0.014899999999999913,2522.50946241645,1.0,0.0,0.0,0.0,3.3016,3.2867,0.0
2024-12-31,OPT-2024-014,sabr,0.014899999999999913,2522.50946241645,1.0,,,,3.3016,3.2867,0.0
2024-12-31,OPT-2024-015,black_scholes,0.1979000000000002,18660.60092477327,1.0,0.0,0.0,0.0,3.3016,3.1037,0.0
2024-12-31,OPT-2024-015,merton_jump,0.1979000000000002,18660.60092477327,1.0,0.0,0.0,0.0,3.3016,3.1037,0.0
2024-12-31,OPT-2024-015,sabr,0.1979000000000002,18660.60092477327,1.0,,,,3.3016,3.1037,0.0
2024-12-31,OPT-2024-016,black_scholes,0.20130000000000026,17037.624061934588,1.0,0.0,0.0,0.0,3.3016,3.1003,0.0
2024-12-31,OPT-2024-016,merton_jump,0.20130000000000026,17037.624061934588,1.0,0.0,0.0,0.0,3.3016,3.1003,0.0
2024-12-31,OPT-2024-016,sabr,0.20130000000000026,17037.624061934588,1.0,,,,3.3016,3.1003,0.0
2024-12-31,OPT-2024-017,black_scholes,0.12680000000000025,9952.058664928465,1.0,0.0,0.0,0.0,3.3016,3.1748,0.0
2024-12-31,OPT-2024-017,merton_jump,0.12680000000000025,9952.058664928465,1.0,0.0,0.0,0.0,3.3016,3.1748,0.0
2024-12-31,OPT-2024-017,sabr,0.12680000000000025,9952.058664928465,1.0,,,,3.3016,3.1748,0.0
2024-12-31,OPT-2024-018,black_scholes,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3288,0.0
2024-12-31,OPT-2024-018,merton_jump,0.0,0.0,0.0,0.0,0.0,0.0,3.3016,3.3288,0.0
2024-12-31,OPT-2024-018,sabr,0.0,0.0,0.0,,,,3.3016,3.3288,0.0
2024-12-31,OPT-2024-019,black_scholes,0.15700000000000003,15919.325932504444,1.0,0.0,0.0,0.0,3.3016,3.1446,0.0
2024-12-31,OPT-2024-019,merton_jump,0.15700000000000003,15919.325932504444,1.0,0.0,0.0,0.0,3.3016,3.1446,0.0
2024-12-31,OPT-2024-019,sabr,0.15700000000000003,15919.325932504444,1.0,,,,3.3016,3.1446,0.0
